lsid,osmid_start,osmid_end
82113823,8435191604,796220581
65006144,796220679,796220685
82113789,2523434983,796220685
157765053,1700206751,796220795
142282322,6328537721,800141201
940018844,3896654072,800141327
157770506,1700264632,800141615
157770497,3900342862,800141631
821964108,4025369096,800939901
66364404,1820850399,804223539
405993284,2119559127,817590967
201505392,2115018396,817631077
972394691,8999763316,817750349
869058864,8100383752,827872988
85428512,829212795,829147272
422682030,836607655,836794561
27774024,26779389,848859434
74128306,876965265,876965317
74428454,879569491,879569541
413072980,6898227667,945174838
157046111,4144046480,945174838
82113755,956218311,956218423
82113749,1897996008,956218423
168274967,6761762509,956771495
99272328,1148227252,1148227209
103887613,1199203671,1199203795
112732655,1921693991,1280764483
112732668,1280764297,1280764483
443596024,4411510306,1281696855
443595999,1281696901,1281696855
6309636,794341155,1291986879
115628909,1305844504,1305844298
41455206,507034946,1305844708
116350517,1311839132,1311839180
65723563,800939897,1311839180
48996161,1321469705,1321463251
862523189,409932662,1345363215
34951940,990400043,1346361150
24257193,6012418033,1353210481
6310652,6012418030,1353210481
53209224,673441326,1393619487
125618707,674506909,1394848308
361674533,5691209718,1394848308
422682041,26766558,1409882107
127475172,7273858984,1410817650
53504763,4502458398,1411921561
27773399,304961280,1440276618
377754206,1440287498,1440287499
6553977,7621888738,1456554558
133267820,1466793277,1466793265
134112950,1474964591,1474964575
135562153,1488733528,1488733621
6313801,4296996596,1569811739
144165035,1577446776,1577446706
150405917,8568924032,1633228559
410894593,956389981,1637842433
82132101,2414460748,1637842433
151096634,4357612297,1639383342
151096661,1639383357,1639383350
497450281,1802643418,1676904345
155289629,1676904344,1676904345
964272980,1708811941,1708811945
233487602,304969628,1763377969
24257752,262637560,1781534072
381211208,1790670317,1790670341
168765530,1799786533,1799786525
588220283,1803429780,1803429846
24257488,262635592,1817800365
170612449,1817800599,1817800539
171814227,1827906399,1827906386
173639593,1844122908,1844042810
344174222,3509321684,1846239609
174440632,4961328448,1851295838
174440635,1851295881,1851295875
60966829,4262566582,1875932127
178646020,1889965446,1889965452
178824386,817744666,1891790748
435543108,4334501649,1891790748
182681570,1930403636,1930403634
183820879,1366885973,1942415654
183854603,1942715519,1942715517
185798393,1964881860,1964881862
195085975,2055787325,2055787396
196675590,2069764756,2069764758
156647093,876965264,2070122782
422866737,817560143,2113097622
422504758,817599727,2113097761
203460898,2134758420,2134758419
203636413,2136486460,2136486428
206651908,2166909843,2166909845
208448957,2187424180,2187424182
496705149,4883761736,2207901967
210718683,2207902008,2207901967
213123333,4394190500,2228735385
183522328,1939165323,2266238871
221306068,621874505,2303409945
675708367,8151709543,2304104735
443596023,4411510355,2358959634
227831577,2413262959,2364712931
227837965,2364772215,2364772240
227947062,2365805685,2365805683
227964135,2368671524,2365938890
228197595,2368313015,2368313010
228197596,2368313016,2368313010
228234360,2368671416,2368671415
232347692,2370538165,2370538174
445826255,2370538176,2370538174
410070856,2388000411,2388000416
231935940,2402573691,2402573683
232890707,2412040357,2412040362
232891468,2412053419,2412053418
233023041,452798137,2413542712
233023045,2413542726,2413542712
144252636,1578225444,2414460739
387072587,3904123543,2449187635
293815501,800141201,2449187635
6310764,2459587865,2459785910
238119779,2459785903,2459785910
243102056,2505368219,2505368224
245092102,2523434983,2523434980
254304072,2600913433,2600913431
255433700,2611201833,2611201822
24256723,7881080457,2611254897
70186981,838061512,2688462067
265073818,2707206318,2707206305
198117511,1030194816,2719029654
24401934,1480134406,2725058737
269265967,2745247047,2745247046
269265966,2745247044,2745247046
112770049,2851632931,2851632935
289588353,2931381346,2931381347
309934818,3152668762,3152668049
309934814,5508981070,3152668049
228294978,3170721257,3170723548
227969896,2369606894,3170723548
312432372,3182917772,3182917553
333341816,3404581460,3404581458
338383207,3454596661,3454596676
338383185,3454596677,3454596676
342813192,3497710580,3497710574
89406350,3656097961,3497845416
342830641,3497845417,3497845416
603501863,262615186,3561093363
360429738,3649759666,3649748823
360429734,3649759648,3649759631
360433233,3649798199,3649798205
554502260,3649801062,3649801063
360433449,3649802493,3649802502
360585608,3651016079,3651016104
361087995,3651016103,3651016104
361089483,3656089128,3656089127
361092042,3656118131,3656118130
361192090,3656974968,3656974967
361271370,3657706407,3657706406
361271360,3657706419,3657706406
361318181,3658112046,3658112039
712278317,4397548953,3661865186
362160697,3665212781,3665212766
174847023,1854997371,3684148625
41455207,8096246138,3706551351
369135607,262640130,3729512889
6312134,26608011,3729512889
382671626,3858930147,3858930258
438028655,996349409,3866717346
420359138,4202990004,3866717346
44773598,304963311,3880280644
235365038,1306091859,3901315442
390022377,3931814501,3931814502
394895487,6017203491,3977863350
395851310,3986498122,3986498129
396403705,3992084899,3992084905
398201360,4009662423,4009662429
400447224,3995980968,4030000425
237895954,4034210455,4034210454
749142400,1827906443,4034210457
120105606,4072070545,4072070547
431532390,4072070545,4072070547
406139608,33781675,4082457763
406443385,4085107438,4085107439
409318879,4112316136,4112316129
409318874,4112316128,4112316129
170138160,4172735725,4172735726
417106725,4177183226,4177269858
420359105,2977477864,4202989303
420359131,4202989512,4202989337
69063263,4238114854,4222595789
308924213,4249353091,4249353090
53772210,678885385,4262568754
182002399,30084302,4294454538
431907269,4311413983,4311413984
432405965,804194279,4311868441
388202568,246674598,4311878031
432371215,4314411639,4314411640
434798489,4327171469,4327171472
434808520,8151555432,4327281427
446422134,4436991040,4436991041
125483127,1393632228,4573656221
839973481,4582023684,4582023685
476892364,4703186773,4703185267
477445127,4707991789,4707991908
839004457,4711754455,4711754451
839973474,4228954059,4721782924
38891301,1798116281,4722643133
24256722,4798945867,4798945868
431907259,4908669570,4908669571
759748550,4909395419,4909395420
6312938,33781644,4915105986
500983571,4919032240,4919032241
6310211,21313852,4932249971
174440632,1851295879,4961328447
511299500,5001737083,5001737084
529023549,5139857715,5139857716
529023549,5139857719,5139857720
529617449,5144529583,5144529589
536070903,5193926910,5193938236
383076313,5224776233,5224776518
372154349,308852094,5276414022
422866790,4225950122,5351405110
557399541,5375742949,5375743540
559749714,5398329314,5398329281
52530439,262627601,5412036631
430757164,6681659349,5426785853
421631102,5443285175,5443285174
34932710,2130668269,5467646471
568695318,5470898286,5470900055
159190010,1712852353,5488849641
571461376,5492111341,5492111342
64096010,5508980389,5508981341
574425476,5513798382,5513798381
576230029,5527292074,5527294289
430757164,4300245926,5692349482
625557831,9172138542,5906299856
883259683,2500890443,5906299856
625609923,5906827218,5906827219
51071433,1825318148,6004204457
394895487,6329085209,6017203491
65429527,1814118237,6035319854
237116747,2450646474,6085020187
178296586,2459287144,6127941280
178296740,8411386903,6127941280
672635990,6572209382,6298872183
672903285,6301453365,6301453364
673383134,6306088245,6306088247
673383143,6306088256,6306088255
674674170,6318427113,6318427112
675764002,7860863513,6328439941
679534569,6363013693,6363013712
681549636,6382633848,6382633849
695614524,6532003250,6532003249
188078750,6536937756,6536937755
48996833,6542584238,6542584241
6313152,33781445,6588265234
65423974,798959520,6598684457
720533959,6761869471,6761869472
887881313,6779257232,6779257235
53255341,1311839102,6810053071
538515295,5212366222,6837713636
734398209,6877520722,6877520720
738223422,6912384751,6912375969
751232939,7023152056,7023152057
756122833,7062261291,7062261292
120877799,1353167722,7111701600
768257217,7172756117,7172756118
768277094,7172889787,7172889788
771102108,7198154676,7198154675
978724198,9056055059,7257280641
28117508,304966873,7257280641
120587819,7274194137,7274194136
334848524,6938461010,7288814564
783259386,7314739403,7314739402
797917506,7463046436,7463046403
802209221,7503808462,7503808463
814908585,7714338042,7611972774
821535657,7671181471,7611972774
825492038,7707902930,7707902931
355553041,4200791613,7707902931
887897541,7193276232,7731340494
828153468,7731340616,7731340615
828153469,7731340627,7731340626
674138048,7740711289,7740711290
133267822,1466793280,7740711337
841438469,2388000213,7833242115
840521466,3508604721,7843180627
840521465,7843180624,7843180627
848951666,7920901241,7920901239
848951667,7920901238,7920901239
159307616,33781314,8047413819
866024663,8072021936,8072021935
40496066,490883762,8091060005
675768922,4000920048,8150927201
875719773,8150927200,8150927201
875807714,8640897157,8151649466
390022368,3931814493,8174121843
878865770,8176052386,8176052387
879265527,8179560686,8179560687
886151577,8239918071,8239918073
944334715,4230027494,8248234822
889246030,1700206713,8274264064
897093078,8338427524,8338427525
890943535,8349786905,8349786911
912425628,8476039999,8476078522
34374184,8480138918,8480138919
917453872,8521203838,8521203837
157994780,262630550,8521203957
922687968,8565451292,8565451235
72892828,865138424,8568923949
925261628,8587061857,8587061854
925261645,8587061926,8587061934
936686848,8679345394,8679345395
679546449,6363082306,8679345395
874218461,507914937,8707023832
943562564,8736467917,8736460316
947152480,8767421567,8767421566
956282736,8850291066,8850291067
965838352,8934991979,8934991978
285249340,2889307749,8934991978
972394686,8999763291,8999763290
978734248,9056123244,9056123245
978837694,9057114034,9057082415
996834746,9204423743,9204423742
996834753,9204423816,9204423815
1005013574,9272678783,9272678772
1010252266,9321298989,9321298988
1013124152,9346957542,9346957527
136788484,8247443030,12155964
581947669,9059488298,12155964
231157572,2388000272,12155964
326435435,1347031756,12157840
111774907,4732073310,12170292
397436571,27768243,27768250
5051205,4294454703,33955532
24255341,262614068,262614069
295372578,9165126993,262636337
151728421,264488225,264488226
24386743,264495246,264621533
878692768,2049946930,264625505
329321831,270688976,270688978
226764825,2355248153,304961642
142149430,3840647898,304961642
394992035,3978763189,370059054
25152822,402512666,401756470
120922877,3729529410,401884001
34962831,958288095,410298723
36964385,429819598,429819600
36983497,503869240,430054196
125483121,1798113345,461987072
6309711,33806192,498486305
40940291,498657606,498657607
592130632,370058383,507035135
41455227,3995981000,507035160
65423725,798948979,507035160
384368898,520087848,520087845
41965499,8450367252,520087845
50555844,643309737,643309739
53188866,673000722,673000723
53208756,5409848765,673434547
53254121,673843572,673843588
461932545,5913413215,673845680
53772213,678885424,678885425
64096001,4061791944,790323209
65006130,956218588,796220626
65251881,797793706,797793707
65429453,1814118231,799078324
422504849,4522255045,817559039
69063260,1890273643,817726441
57050302,712522488,824100413
6310055,26762573,828698978
442082256,2411450091,945174861
436967668,6895388053,945174861
326373274,956778216,956778205
82169964,1798561330,956778205
89426544,1037207624,1037207594
383653934,4238413677,1037207754
614096697,270688181,1148226917
141181987,1224994684,1224994704
6553908,33780918,1251009889
131635325,1401614989,1264116723
113994643,5005988643,1264116723
4353758,3509321398,1281697023
144252636,2414460739,1282009099
348167850,26190682,26190686
59622317,6139186744,26190686
655227863,6139186744,26190686
56301969,6326817659,26764015
6313354,310222848,26766500
921719302,8557209301,26766500
395832193,3983012481,27782821
112965978,498675076,33781327
34964875,498675073,33781327
6309584,33806145,33806136
6309539,33806153,33806136
81113577,498507736,262629002
157993903,498623257,262629287
35155891,190233763,264265048
24911910,3361870472,270688974
27773317,2627666266,304960747
27773323,304960749,304960747
27774556,304971831,304971965
31317919,8764023975,304975602
925546568,8587061843,348415478
34356771,394089365,394090495
122282410,405211776,405211778
122282298,1366885978,405211778
35209133,412850421,412850422
125483121,1393632169,461987039
125483121,461987051,461987054
40932836,498493868,498493861
844754884,7881080453,498493861
6310369,29588745,503671173
41455205,507034940,507034942
41455231,673855551,507035202
223203163,8177578618,507035202
41927356,519276054,519276056
41965495,519276215,519276213
60966829,1875932136,672996529
61478618,672997946,672997950
53189093,4357611632,673002929
53189097,4379194494,673002940
553376083,1870467789,673461996
53253208,673842486,673842472
233005079,2413393977,673843575
315381216,2413393980,673843575
53255174,673845733,673845723
24447675,8024358859,673845747
675669934,8024358860,673845747
53290201,674215441,674215445
53334001,674535237,674535282
53334002,674535253,674535282
53584302,676882811,676882813
57050210,712520665,712520661
57050217,712520733,712520661
383765058,264868832,766490101
403879353,790323259,790323263
839973468,4670733904,799081776
34607115,401866081,799081776
57050302,4051000067,824100425
422682030,836820443,836573478
85835506,7541444377,996349384
89419629,3651016073,1037159447
123763289,3651016106,1037159447
123763289,3649798203,1037159569
89426537,1037207620,1037207622
304774809,1148227203,1148226962
99272301,26517891,1148226978
82113781,956218347,1150892106
194606028,1223736786,1223736812
107754457,5303452457,1237857726
319945758,4235770103,1280728854
112885009,2000613433,1282009203
112885026,8919327830,1282009203
115661506,1306091933,1306091958
115661502,2090226507,1306091970
197195378,2074770541,1306157330
399909791,4025369180,1311839150
872313298,4025369174,1311839150
377754206,1440287506,1440287507
135562153,4785746352,1488733403
135562159,1488733412,1488733479
136746633,1500296730,1500296734
34960491,9056131740,1531568184
142260771,264466612,1539286426
141480118,1548589525,1548589518
142062861,1554860932,1554860940
708310617,3182564444,1574700780
410060301,1577446650,1577446648
34963157,410301966,1689061712
156672374,4336039140,1689061721
867309904,269367552,1702650629
158027220,1702650628,1702650629
162490813,1743679493,1743679507
427074659,1763377972,1763377967
165883565,3876696475,1773949609
169179049,1803435294,1803435289
170138160,1812849257,1812849205
170391703,1815328268,1815328289
400928946,2185964247,1827906424
173642340,1844141893,1844141904
173639597,4250457549,1844141904
449133707,1847151328,1847151333
34962806,12160582,1870491403
181454637,1918728675,1918728714
183741260,1941471125,1941471128
195085975,2055787396,2055787391
195088056,2055801537,2055801515
74339967,878781811,2070345579
198475590,4523364078,2086034923
198953916,2090226523,2090226526
202029364,4397184986,2120124201
203460433,2134755087,2134755080
203583574,2135926554,2135926546
206651908,2166909816,2166909820
207764909,2180128830,2180128826
208278280,2185933481,2185933474
6311582,5426788002,2207902015
213123333,2228735383,2228735389
213123327,2228735412,2228735414
380376923,3837158449,2313509717
224196837,2330205149,2330205146
343949473,3507313265,2352405177
227837965,2364772240,2364772286
227936294,2365694746,2365694725
228212470,2368452280,2368452282
233734432,2369212099,2369212096
227969898,2369456865,2369456877
230277973,2388000338,2388000337
72464560,5548109530,2388000385
72464560,2388000355,2388000385
232877386,2411873529,2411873523
232877385,2411873575,2411873573
232881094,4043623317,2411909032
232884776,2411958312,2411958318
232901674,2412202079,2412202080
233023044,2413542720,2413542722
233023041,2413542720,2413542722
34962647,1578225442,2414460745
254134296,2599516915,2599516910
254230164,2600261828,2600261837
254304519,2600915947,2600915942
66833271,807736365,2663260884
281505042,2854644799,2854644778
284250924,2879966551,2879966550
383076320,1282009206,2925742664
289052911,2926106838,2926106837
88760040,412363876,2965977263
851748793,3124167359,3124167362
40940313,498658262,3191165583
821964109,7714338026,3260110575
6313401,1351757372,3376489912
330666176,3376576264,3376576261
333341816,3404581459,3404581467
53188711,3428891384,3427046188
338381729,3454580654,3454580660
338383186,3497555569,3454596630
30791130,340508363,3472391699
342818425,3497760813,3497760815
344174222,3509321630,3509321680
157993903,262629289,3560461006
361089511,3656088397,3656088396
361089506,3656089034,3656088396
361193667,3657007821,3657007820
361193691,3657008076,3657008074
89419616,3658092824,3658092819
361316124,3658092820,3658092819
6312406,6320967091,3829850676
422866737,3968488608,3829850676
5051203,3837057298,3837039336
380367153,3837039338,3837039336
24255393,262614395,3837100109
383085192,3840430736,3840431365
106332546,1223734618,3842472844
381211211,3844480640,3844480644
675774737,6328537893,3889079762
385566768,3889079760,3889079762
257528340,2630299063,3904810400
388845189,3920320607,3920320609
390189035,3933514584,3933514595
393235714,4316142840,3964492535
395851309,3986498149,3986498147
437449418,4086272914,4086271383
410250220,33780881,4120879253
416720286,4174397202,4174397203
378325237,3817358885,4174397203
418042462,2136759348,4185020749
419542810,4195860503,4195860244
420094166,4200722770,4200722773
420094056,4200725628,4200734420
420094164,4200734801,4200734803
34962459,1150892118,4211218950
183459341,410328973,4211263392
421370141,4211378302,4211387180
964272972,4213799401,4213799400
421631083,2366343957,4213799615
24790435,269351314,4230027393
424108393,4235770929,4235770316
700788921,4207441069,4256938773
591907285,4266204187,4266204344
200141744,2101277042,4281753384
429890775,4290912592,4290912593
429890770,4290912381,4290912593
430637321,4299003045,4299003044
231223270,2396300845,4299003044
431907259,4311413941,4311413942
431907269,4311413982,4311413983
201102998,4311877942,4311877954
431983725,4311878010,4311878012
112766501,4312628560,4312623875
438575877,4363134085,4363134084
438576094,4363141474,4363146809
440199465,4379196409,4379196410
440199462,4379196466,4379196470
440199461,4379197010,4379196470
426843910,4074766302,4397103544
74339963,878782152,4404538692
41927362,519276189,4405868941
442937393,4405868940,4405868941
446422158,4436991094,4436991129
450359602,4472783296,4472783300
171814227,1827906366,4573658247
469791721,4640744789,4640744788
478078072,500880491,4713338658
709628011,6669976658,4716771614
65429535,799079050,4718172246
422866737,4777502276,4777502275
485547135,4783267400,4783267399
490104972,4822864120,4822864859
492590325,4845820705,4845813871
493061126,4850021702,4850021703
293782988,4876223464,4876231973
759748550,4909395231,4909395232
759748550,4909395281,4909395282
506462560,4961898196,4961898838
355423959,3610378529,5011792726
35549804,5001815315,5011792726
529027829,5139888681,5139888682
561004493,5409847319,5409847153
561004615,5409849283,5409849657
563470215,5426788054,5426788045
571461375,5492111333,5492111334
573681955,5508981730,5508981732
574084658,5511552905,5511551605
581947603,5566947761,5566947324
581947688,5566948303,5566949745
589708612,5631306494,5631306495
589708615,5631306873,5631306874
592594419,5655516543,5655516542
625609927,5906827230,5906827231
626118670,5911115682,5911115360
626118679,5911115691,5911115431
625609921,5906827211,5972899661
648707782,6089785460,6089786045
648707782,6089785464,6089786053
654231439,6572255064,6130624455
6312197,2112298148,6144557246
658310011,6164838204,6164838201
658310009,6164838189,6164838201
659070578,6170638614,6170638487
669125525,6572255063,6265870704
157770516,6268178700,6268178720
673872189,6310757984,6310758391
112732719,4235770153,6310758454
673872187,7575452907,6310758454
675828202,6329085202,6329085203
208078069,370059060,6329085203
682402686,6390564893,6390564894
684312068,6411038793,6411038794
686343605,6433109079,6433109080
691173923,6485205861,6485205860
209338158,6531554016,6531554015
695614504,6531992331,6531992330
695954184,6535152102,6535152101
699866650,6572255179,6572255178
706041310,6634038810,6634038809
712278338,4301136135,6669976669
709881166,6673539523,6673539524
424108390,1921694028,6677850065
712278330,6697111617,6697111616
476892367,4703183582,6761622530
115868227,6840524380,6840524379
734398189,6877510018,6877510017
738887034,2068309310,6918427015
200973154,2109283984,7101755515
768257217,7172755977,7172755978
768275349,7172875417,7172875418
771102104,4311878027,7198154646
127475172,7273858983,7273858984
783656947,7319650410,7319650409
53255340,7463040034,7463040033
798550335,7468729603,7468729602
978965501,7193276239,7611972722
818049416,7640135381,7640135380
826563842,7717377413,7717377414
826563842,7717377416,7717377417
133267820,1466793197,7740711318
843589872,7869055955,7869055956
843589873,7869055957,7869055956
852329754,7950542183,7950542182
852385312,7951158999,7951159000
574759919,3612875504,7951159000
855924359,7981355944,7981355940
857809028,7997260638,7997260637
857809045,6510682118,7997260699
858166100,8000262329,8000262328
170613137,1817818077,8006442385
943159262,2659947872,8047413828
887026785,8743112775,8066013146
865371272,8743116592,8066013146
869058862,8100383800,8100383799
877524864,8151555448,8164706719
24386743,264621533,8174339126
416557988,8255025951,8255025952
891274085,8283996964,8283996963
896163281,8330279602,8330279601
899651206,8358915266,8358915267
911499968,8463468179,8463468178
922687994,8565453024,8565453009
931734823,8637873861,8637873878
932101657,4000919700,8640869745
939978488,8706496864,8706496865
939978489,8706496868,8706496865
939986949,8706579416,8706579407
939990432,8706615445,8706615446
939996705,8706673879,8706640160
943159265,8733249416,8733249415
944334716,8743112773,8743112772
203110449,8752292812,8752292814
422504849,8781092978,8781092976
953470357,8825275560,8825275562
363623971,3677915430,8919327519
421631104,8919327655,8919327667
978828115,9057006371,9057006372
624358289,5895927370,9172138549
123743081,21313857,9344266989
131875142,364880628,26491408
6314165,8767421532,30084577
6313744,33780937,33780946
143463763,1569811741,33780946
6313666,452673073,33780982
6313067,4380291736,33781387
6313105,4380291735,33781387
81113580,6940233899,262615178
24256613,1199305157,262627854
24256611,262627853,262627854
60966845,672996434,271321406
151728420,2965977234,304962454
384165518,304962838,304962839
27774952,8764023976,304975595
65006152,8764023977,304975595
403909947,4294444123,308833190
166717999,7008658824,364880625
6560021,33780991,392093952
39683303,475769775,475769752
39683304,475769764,475769765
40940306,498657684,498657685
64728510,33806075,498657685
64731887,498657709,498657710
41238918,503956944,503956947
41238935,503957226,503957020
397636792,8177578624,507035206
41494064,2321260814,507035206
112704397,3896750633,567897782
51202921,653293764,653293763
51202319,4294396709,653293763
335583919,672996447,672996440
49895894,673005169,673005164
53208752,673434566,673434557
143299693,674503472,674503454
53334003,674535300,674535234
394895436,674535251,674535263
675823140,6329085207,674535263
53334008,674535290,674535322
24257018,676175341,676175343
65251883,4945450515,797793747
96594917,799529992,799529996
233005080,4718840550,799529996
65611563,800141442,800141444
66833271,3832152511,807736365
405993284,2119559464,817574537
421161741,817751613,817705094
442034353,4397256184,817724421
898538336,827896556,827784310
898538336,827803558,827789904
945355020,827897480,827927444
103879962,829135770,829193944
75803708,2388000271,894787821
203670109,956771522,956771622
82166053,956771520,956771622
48536853,990350835,990350831
85428512,990350835,990350831
47068113,990350851,990350831
89419620,3656974960,1037159452
89426544,1037207732,1037207609
103879962,1199097037,1199097364
40933250,1199203500,1199203655
383653937,1280764423,1280502311
903573374,2643383068,1280764499
112732668,1280764383,1280764506
272598279,1280764583,1280764724
115628924,1305844291,1305844343
122195432,1366228518,1366228523
125483125,4573656409,1393632218
139570333,1529932510,1529932491
492590470,4845827372,1548629391
149866816,1628115621,1628115623
151096624,1639383322,1639383328
112835840,1697985800,1697985803
159925728,1719899517,1719899515
167692606,1790670197,1790670355
27773539,1790681587,1790681564
168410287,1796802729,1796802722
168765532,1799786548,1799786519
24257025,262631233,1811903879
324010755,4718840169,1813232476
170261347,1814112342,1814112405
66364404,1820845870,1820845847
173983039,1847244210,1847244274
174440632,4961328449,1851295839
428086634,1875944526,1875944531
882299534,1885630466,1885630462
178183310,1885630471,1885630467
181450998,1918734096,1918734092
182880646,1932396426,1932396423
422075686,3978653228,1938284277
422075685,3978653228,1938284277
183632661,1940413064,1940413072
198475590,2086034921,2086034914
363181982,3673676020,2100417923
25152836,274119189,2104339766
424528299,2114825559,2114825586
26602018,3372144650,2119510490
404973880,2120000272,2120000029
417106751,1738489732,2130689826
203460431,2134755062,2134755061
203460438,2134755126,2134755123
203460437,2134755197,2134755195
203583863,2135934622,2135934619
207293562,2174862676,2174862677
566375924,5454288477,2174862677
208448954,2187424184,2187424188
208448954,2187424194,2187424196
396763808,3995980975,2353503500
396763816,3995980979,2353503500
227837964,2364772329,2364772290
227936294,2365694851,2365694864
228299986,2369704644,2365721331
227964134,2365852568,2365721331
227944229,2365779131,2365779129
675632481,2369606791,2369606794
228294982,2369607259,2369607256
228370290,2370538133,2370538132
232935997,956218638,2412590499
233094240,2414362122,2414362119
98338706,1137735910,2426965239
353069691,4394134012,2440115119
241505525,2491226390,2491226391
27774540,304971938,2508457216
256094139,3986105235,2522037192
417106765,4207441061,2584740144
252414839,2584740145,2584740144
500983566,2591425710,2591425706
312432369,1938284389,2591425706
312432474,3182917778,2591602273
254304071,2600913416,2600913422
263834059,2694830823,2694830797
120926553,1847241799,2714461126
24401934,806997893,2725058721
275489322,2801196645,2801196644
281317662,3888803372,2852860632
34600648,274119055,3156213983
310226660,3156214041,3156214036
742859708,3182916880,3182916883
386307418,3896269242,3204071130
335776409,3428891344,3428891343
338383201,3454596630,3454596636
338383186,1037207752,3454596647
338383210,3454596667,3454596647
802209220,7503808455,7503808456
802215315,7503870956,7575452896
826233305,7671181444,7611972792
34774780,1252331123,7646439696
823496401,7688171660,7688171661
53255190,1817820984,7688171661
828153449,7731340449,7731340447
839967746,7838155701,7838155702
839973460,4722643329,7838155702
462992372,7838237625,7838237626
624358273,9172138562,7843710081
844754877,7881080388,7881080387
844754896,7881080513,7881080512
845087801,7884268709,7884268705
845087801,333739980,7884268709
848951632,7920901085,7920901084
851755819,7944332594,7944332595
883230009,8213690333,8096967702
329731369,3366597925,8096967702
870556757,8734762879,8109568565
875817136,8151709545,8151709546
875817129,8151709538,8151709546
225471188,8274322392,8231827809
889172612,8266441376,8266441375
143957426,1575363143,8349767701
898538324,8435191424,8349767701
898538336,8349786851,8349786846
923078063,3873399008,8568923905
925261641,8587061914,8587061962
6309882,33806110,8587061969
931734830,8637873958,8637873957
935013050,8664669704,8664669703
935013030,8664692001,8664692002
699866657,6572255240,8679345377
938430418,8693904170,8693904171
943159264,8733249390,8733249389
943159268,8733249471,8733249470
944664160,8745822952,8745822953
905765404,8754781548,8754781568
136788495,8757868813,8757868814
41276316,8767421183,8767421195
953470351,4472823153,8825275536
956282737,8850291105,8850291106
830436898,7684545008,8880341601
39207577,8944558376,8944615606
972394689,1756259014,8999763315
978651625,9055442522,9055439978
978724196,9056055052,9056055054
82164700,7257280703,9056055054
978837694,9057114022,9057114023
24829130,8411386879,9176093190
994971463,9187894249,9187894248
994971474,9187894253,9187894248
1005398009,9276128974,9276128975
1001238888,9318644887,9318644886
759179136,9318644893,9318644886
1013124154,9346957546,9346957545
52530439,7944319930,12156956
677390267,12157669,12158656
350687559,4209786745,17889751
185074315,2101156618,17889751
81112772,3831505781,26517904
4385471,26766501,26766492
4385481,26766481,26766492
99272314,5458729064,28378144
28116294,308837480,28378144
6311208,33781086,33781056
181738545,33781057,33781056
166652913,33781118,33781117
6311096,33781251,33781254
941520787,8719124749,33781602
6309975,33806070,33806079
6309601,33806149,33806151
40033760,2120124198,33808042
24257488,262635730,262635591
201102551,804194301,262638145
182550100,6761762490,304967921
24447539,308238112,308237532
22911811,4066799553,340508336
837534001,7816885054,344485616
211387455,412850502,412850504
36983507,430054211,430054210
24255379,262614310,498492221
24255369,262614174,498493846
157994780,262630544,498627466
64731895,498657675,498657676
398118466,6121166479,507034972
41927368,519276262,519276264
139135707,672996433,672996431
53189097,4357610144,673002894
350367857,401867670,673845703
53255173,7923454815,673845703
53255168,673849775,673849774
120053749,673854676,673854685
53513817,676175366,676175372
53584304,676882826,676882801
61373983,1049052378,766428304
309934815,3152668045,790323565
64096007,790323564,790323565
120926552,1354682726,790323565
65253355,797801521,797801522
65413592,798821249,798821245
65429535,1814118175,799079065
65442862,4016689956,799155488
65725331,800947758,800947759
67298556,812873748,812873744
67298558,812873736,812873744
422866763,4225950306,817562418
422866750,2119601999,817579247
201505392,817571975,817604369
228826045,2374896685,817746514
945679829,827893639,827928736
898538336,827934317,827960689
248869753,829206608,829134308
72894991,8606781196,865183573
495506521,956771622,956771344
120877807,33780955,1035263361
98338686,1137735925,1137735894
429765745,1844042915,1137735926
24911960,4170107187,1148226931
24911910,270688970,1148226931
120879012,4193486320,1156295039
178027579,1199203601,1199203773
132646386,1459073321,1249805944
183717705,1280764515,1280764264
673872183,1280764622,1280764647
387072600,1280764343,1280764657
112765939,6306088241,1281070482
146436442,1281696830,1281696750
112835794,1889721747,1281696750
114972065,1353167634,1300803649
209796799,7051393400,1305844349
115628924,7051393329,1305844349
115628892,1305844822,1305844602
115661498,1306091861,1306091987
243761272,1317061133,1317061136
118715695,6010724568,1321442357
422504871,4222595759,1321442357
156672384,956781849,1345363294
123460279,1376723285,1376723264
453523292,4502460459,1411921559
53504763,1411921564,1411921559
136788493,7881080293,1500750864
5051205,30084333,1500750864
65006082,1553584640,1553584634
11828806,105959298,1554875504
27773575,538967606,1617953258
149251519,1622584785,1622584644
931689725,2456214531,1696666969
157450651,1696666967,1696666969
889237648,8266969536,1700206720
157770499,1700264684,1700264584
392568580,3957837586,1720722180
165370085,1769201355,1769201352
165370085,1769201359,1769201357
165888192,1773990843,1773990841
167450954,1788450947,1788450948
167692606,1790670355,1790670359
540006388,5224776284,1790681592
168274963,1795589183,1795589179
840945445,8124523453,1798116289
169724098,1808854360,1808854338
169729655,1808907108,1808907151
146727226,4961899925,1811904998
65251881,1847151437,1814112410
170262321,1814122288,1814122297
170262411,1814123687,1814123660
170985287,1820895494,1820895524
172248850,1831727815,1831727817
173073438,1838982022,1838982021
37769411,6849239063,1838982021
125483117,4573655662,1847151467
53255156,7858181001,1847241912
173983047,1847242023,1847242012
177161830,1876140013,1876140015
182502362,1928629731,1928629741
